# File compiled in Jan 2016 using the file DYFAMED_AT-CT_1998-2013.xlsx provided by L. Coppola in March 2014
#Alkalinity and DIC at DYFAMED from 1998 to 2000 (Copin et al.)							
#Flag 0 and 9 : no measurement, flag 2 : good data, flag 3 : questionnable data, flag 4 : not good data
#Date	pressure (db)	pot. Temp (degC)	salinity 	TA(µmol/kg)	QF	TCO2(µmol/kg)	QF
date	pressure	temp	salinity	AT	QF_AT	CT	QF_CT
3/12/13	151	13.1513	38.5263	2593.1	3	2321.3	3
3/12/13	201	13.1554	38.5261	2591.7	2	2323.2	2
3/12/13	401	13.1861	38.5287	2590.1	2	2320.7	2
3/12/13	700	13.24	38.5355	2604.1	2	2332.1	2
3/12/13	1000	13.0986	38.4863	2597.8	2	2332.5	2
3/12/13	1501	13.1287	38.4774	2603.2	3	2318.3	3
3/12/13	2000	13.2038	38.4804	2589.7	2	2319.4	2
4/14/13	11	13.4523	38.3865	2585.3	2	2298.9	2
4/14/13	15	13.3809	38.3849	2583.9	3	2288.6	3
4/14/13	31	13.3546	38.3867	2585.1	2	2304.4	2
4/14/13	71	13.1919	38.4675	2592.9	2	2327.5	2
4/14/13	101	13.2689	38.5204	2595.7	2	2331.2	2
4/14/13	149	13.3837	38.5647	2598.4	2	2335.6	2
4/14/13	201	13.4524	38.5905	2603.6	2	2335.2	2
4/14/13	401	13.2607	38.5456	2610.2	2	2333.6	2
4/14/13	1001	13.2401	38.5228	2603.8	2	2338.8	2
4/14/13	1501	13.1365	38.4763	2595.1	2	2323.3	2
4/14/13	2001	13.2047	38.4795	2599.2	2	2334.5	2
7/14/13	10	20.5912	38.3676	2591.5	2	2264	2
7/14/13	30	14.3534	38.382	2586.5	2	2280.9	2
7/14/13	44	13.3788	38.3918	2578.5	2	2319.1	2
7/14/13	81	13.3725	38.4801	2586.1	2	2329.8	2
7/14/13	101	13.3468	38.4959	2590.8	2	2324.5	2
7/14/13	149	13.3935	38.535	2602.5	2	2340.7	2
7/14/13	199	13.3945	38.555	2599	2	2330	2
7/14/13	400	13.3388	38.561	2599.3	2	2333.2	2
7/14/13	700	13.2613	38.537	2598.1	3	2322.6	3
7/14/13	1001	13.1996	38.5116	2599.9	2	2336.7	2
7/14/13	1501	13.1356	38.4768	2594.4	2	2328.4	2
7/14/13	2001	13.206	38.4803	2588.7	2	2326.5	2
8/27/13	10	24.1386	38.4908	2585	3	2235.5	3
8/27/13	31	14.7611	38.2544	2568.7	2	2250.6	2
8/27/13	41	13.6317	38.3135	2583	2	2300.6	2
8/27/13	79	13.3904	38.4315	2590.4	3	2314	3
8/27/13	101	13.4076	38.4674	2589.2	2	2328.4	2
8/27/13	150	13.3225	38.4966	2590.7	2	2336.7	2
8/27/13	201	13.346	38.5321	2597.1	2	2336.9	2
8/27/13	401	13.3381	38.5608	2594.9	2	2332	2
8/27/13	1001	13.2194	38.5172	2603.6	2	2338.2	2
8/27/13	1501	13.1494	38.4812	2593.9	2	2323	2
8/27/13	2000	13.2073	38.4811	2598.6	2	2329.5	2
9/14/13	10	21.4958	38.4437	2579.1	2	2239.1	2
9/14/13	30	14.78	38.2351	2564.9	2	2254.6	2
9/14/13	44	13.7267	38.3035	2576.2	2	2303.4	2
9/14/13	81	13.3411	38.4027	2582.9	2	2328.8	2
9/14/13	101	13.3131	38.4441	2587	2	2330.2	2
9/14/13	150	13.3882	38.5098	2594.2	2	2335.8	2
9/14/13	201	13.4529	38.5547	2594.1	2	2335.9	2
9/14/13	402	13.3586	38.5661	2597.7	2	2333.9	2
9/14/13	701	13.2722	38.5403	2604.3	2	2335.1	2
9/14/13	1001	13.2106	38.5151	2597	2	2333.2	2
9/14/13	1500	13.1379	38.478	2591.1	2	2326.1	2
9/14/13	2000	13.2051	38.4806	2594.2	2	2329.7	2
10/24/13	11	19.1056	38.2762	2572.7	2	2240.8	2
10/24/13	30	17.5478	38.3081	2574.9	3	2242.2	3
10/24/13	80	13.3665	38.3941	2583.1	2	2332.9	2
10/24/13	101	13.3218	38.4317	2592.8	2	2336.9	2
10/24/13	201	13.3881	38.5371	2595.7	2	2335.6	2
10/24/13	700	13.2799	38.5423	2603.9	2	2327	2
10/24/13	1518	13.139	38.4779	2595.2	2	2329.6	2
10/24/13	2025	13.2104	38.4816	2589.9	2	2327.4	2
3/11/14	11.040	14.082	38.058	2560.2	2	2259.2	2
3/11/14	25.062	14.039	38.059	2556.1	2	2260.6	2
3/11/14	50.613	13.617	38.085	2554.8	2	2258.3	2
3/11/14	80.307	13.512	38.127	2560.3	2	2272.8	2
3/11/14	100.223	13.441	38.162	2562.7	2	2275.2	2
3/11/14	151.905	13.443	38.318	2575.1	2	2304.1	2
3/11/14	202.385	13.563	38.479	2591	2	2333	2
3/11/14	403.029	13.663	38.640	2607.6	2	2339.3	2
3/11/14	703.828	13.315	38.574	2607.6	2	2348.4	2
3/11/14	1001.082	13.103	38.523	2597.8	2	2335.8	2
3/11/14	1502.415	12.928	38.482	2594	2	2334.2	2
3/11/14	2368.971	12.911	38.489	2595.8	2	2331.2	2
5/10/14	9.730	16.512	38.134	2557.3	2	2265.2	2
5/10/14	30.337	14.361	38.195	NaN	9	NaN	9
5/10/14	38.035	13.919	38.224	2563.8	4	2274	4
5/10/14	80.825	13.292	38.321	NaN	9	NaN	9
5/10/14	100.921	13.422	38.418	NaN	9	NaN	9
5/10/14	150.182	13.528	38.518	2597.5	2	2340.4	2
5/10/14	200.609	13.563	38.576	NaN	9	NaN	9
5/10/14	400.756	13.409	38.591	2602	2	2347.4	2
5/10/14	700.877	13.179	38.541	NaN	9	NaN	9
5/10/14	1001.033	13.032	38.506	2597.6	2	2329.6	2
5/10/14	1201.064	12.957	38.487	NaN	9	NaN	9
5/10/14	1499.335	12.914	38.479	2591.3	2	2323.7	2
6/17/14	10.077	20.577	38.316	2565.5	2	2252.5	2
6/17/14	30.474	14.989	38.260	2565.1	2	2257.1	2
6/17/14	47.578	13.518	38.298	2593.4	2	2334.7	2
6/17/14	80.610	13.353	38.385	2580	2	2329.9	2
6/17/14	111.013	13.430	38.465	2587.9	2	2347.1	2
6/17/14	150.699	13.485	38.531	2599.2	2	2353.4	2
6/17/14	203.364	13.505	38.568	2593.7	2	2340.4	2
6/17/14	403.264	13.482	38.609	2600.8	2	2343.2	2
6/17/14	701.241	13.254	38.561	2599.4	2	2340.4	2
6/17/14	1000.422	13.060	38.514	2597.1	2	2339.3	2
6/17/14	1502.558	12.920	38.480	2588.8	2	2333.4	2
6/17/14	1995.326	12.904	38.482	2590.8	2	2341.5	2
8/9/14	9.607	22.258	38.322	2561.8	2	2244.8	2
8/9/14	20.299	16.341	38.284	2589.8	2	2319.4	2
8/9/14	49.923	13.434	38.321	2573.8	2	2312.3	2
8/9/14	80.455	13.307	38.377	2576.4	2	2323.2	2
8/9/14	100.764	13.352	38.425	2589.6	2	2311.5	2
8/9/14	200.970	13.512	38.576	2595.5	2	2339.4	2
8/9/14	300.927	13.627	38.639	2602.3	2	2343.4	2
8/9/14	500.498	13.399	38.596	2597.4	2	2334.4	2
8/9/14	1001.441	13.028	38.505	2593.4	2	2328.6	2
8/9/14	1500.443	12.916	38.479	2589	2	2331.6	2
8/9/14	1999.448	12.905	38.482	2594.4	2	2330.3	2
8/9/14	2380.576	12.912	38.489	2594.4	2	2329.3	2
9/16/14	10.008	22.506	38.442	2583.2	2	2247.8	2
9/16/14	20.303	15.916	38.320	2575.7	2	2278.9	2
9/16/14	39.925	13.610	38.341	2575.9	2	2316	2
9/16/14	81.250	13.403	38.449	2583.8	2	2338.8	2
9/16/14	101.047	13.344	38.457	2588.4	2	2332.7	2
9/16/14	201.341	13.449	38.570	2597.9	2	2340.5	2
9/16/14	301.547	13.389	38.578	2599.2	2	2346.5	2
9/16/14	501.591	13.354	38.587	2607.5	2	2340.1	2
9/16/14	1001.146	13.009	38.501	2594.4	2	2329.3	2
9/16/14	1499.554	12.912	38.480	2594.4	2	2332.5	2
9/16/14	1999.574	12.904	38.483	NaN	9	NaN	9
9/16/14	2467.755	12.912	38.491	2592.8	2	2344.5	2
11/14/14	20.129	19.091	37.951	2544.3	2	2218	2
11/14/14	40.979	16.448	38.197	2565	2	2268	2
11/14/14	60.855	14.051	38.247	2572.9	2	2303	2
11/14/14	80.706	13.681	38.314	2567.8	2	2309.8	2
11/14/14	101.976	13.429	38.390	2592.8	2	2340.3	2
11/14/14	201.903	13.714	38.606	2599.5	2	2340.2	2
11/14/14	401.890	13.456	38.602	2599.3	2	2347.2	2
11/14/14	601.793	13.302	38.574	NaN	9	NaN	9
11/14/14	1000.079	13.017	38.505	2588.7	2	2355.3	2
11/14/14	1499.954	12.914	38.481	2592.5	2	2329.3	2
11/14/14	2002.033	12.903	38.484	2589.1	2	2330.5	2
11/14/14	2383.384	12.912	38.491	2584.7	2	2326.9	2
12/10/14	9.133	16.469	37.949	2540.8	2	2233.6	2
12/10/14	28.942	16.261	37.959	2540.2	2	2236.9	2
12/10/14	59.548	14.718	38.100	2554.7	2	2278.9	2
12/10/14	79.494	13.963	38.235	2565.4	2	2302.3	2
12/10/14	101.122	13.470	38.332	2598.4	2	2347.2	2
12/10/14	201.125	13.632	38.582	2601.6	2	2336.4	2
12/10/14	400.309	13.435	38.596	2596.8	2	2340.5	2
12/10/14	701.852	13.182	38.546	2598.9	2	2333.6	2
12/10/14	1002.720	13.020	38.506	2591.6	2	2329	2
12/10/14	1499.933	12.912	38.481	2593.6	2	2327.4	2
12/10/14	2001.646	12.903	38.484	2590.7	2	2327.7	2
12/10/14	2393.888	12.912	38.491	2603.1	2	2342.3	2
