SITE	LATITUDE	LONGITUDE	DATE	HEURE	COEF_MAREE	MAREE	PROF_TEXT	T (Température)	qT	S (Salinité)	qS	O (Oxygène)	qO
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-01	09:00:00	0	inc	S	13.122	2	38.069	2	5.71	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-08	09:00:00	0	inc	F	13.240	2	38.039	2	5.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-08	09:00:00	0	inc	S	13.644	2	38.027	2	5.62	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-13	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-13	09:00:00	0	inc	S	999999.000	9	999999.000	9	6.18	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-20	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-20	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-27	09:00:00	0	inc	F	999999.000	9	999999.000	9	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-03-27	09:00:00	0	inc	S	999999.000	9	999999.000	9	5.94	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-04	09:00:00	0	inc	F	13.788	2	38.004	2	5.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-04	09:00:00	0	inc	S	14.224	2	38.003	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-10	09:00:00	0	inc	F	13.836	2	37.979	2	5.70	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-10	09:00:00	0	inc	S	13.822	2	37.982	2	5.77	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-18	09:00:00	0	inc	F	13.726	2	38.000	2	5.81	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-18	09:00:00	0	inc	S	14.612	2	37.940	2	5.67	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-24	09:00:00	0	inc	F	13.731	2	38.000	2	5.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-24	09:00:00	0	inc	S	15.063	2	37.852	2	5.94	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-30	09:00:00	0	inc	F	14.555	2	37.952	2	6.01	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-04-30	09:00:00	0	inc	S	15.797	2	37.932	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-07	09:00:00	0	inc	F	15.680	2	37.838	2	5.86	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-07	09:00:00	0	inc	S	16.185	2	37.528	2	5.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-15	09:00:00	0	inc	F	14.280	2	37.983	2	5.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-15	09:00:00	0	inc	S	18.028	2	37.330	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-22	09:00:00	0	inc	F	14.329	2	38.007	2	5.94	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-22	09:00:00	0	inc	S	19.718	2	37.439	2	5.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-28	09:00:00	0	inc	F	14.648	2	37.966	2	5.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-05-28	09:00:00	0	inc	S	18.612	2	37.658	2	5.57	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-05	09:00:00	0	inc	F	15.408	2	37.955	2	6.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-05	09:00:00	0	inc	S	20.171	2	37.668	2	5.40	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-12	09:00:00	0	inc	F	15.660	2	37.887	2	5.99	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-12	09:00:00	0	inc	S	19.982	2	37.633	2	5.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-19	09:00:00	0	inc	F	14.665	2	37.904	2	5.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-19	09:00:00	0	inc	S	21.490	2	37.457	2	5.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-26	09:00:00	0	inc	F	14.864	2	37.860	2	6.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-06-26	09:00:00	0	inc	S	25.403	2	37.504	2	5.73	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-02	09:00:00	0	inc	F	14.925	2	37.902	2	5.95	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-02	09:00:00	0	inc	S	23.905	2	37.717	2	5.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-10	09:00:00	0	inc	F	14.835	2	37.882	2	5.70	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-10	09:00:00	0	inc	S	22.715	2	37.766	2	5.22	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-18	09:00:00	0	inc	F	15.241	2	37.863	2	5.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-18	09:00:00	0	inc	S	23.942	2	37.642	2	4.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-24	09:00:00	0	inc	F	15.447	2	37.827	2	6.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-24	09:00:00	0	inc	S	25.045	2	37.668	2	5.70	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-31	09:00:00	0	inc	F	14.364	2	37.924	2	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-07-31	09:00:00	0	inc	S	24.989	2	37.615	2	4.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-07	09:00:00	0	inc	F	16.160	2	37.739	2	6.00	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-07	09:00:00	0	inc	S	23.199	2	37.826	2	5.06	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-14	09:00:00	0	inc	F	14.963	2	37.884	2	5.63	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-14	09:00:00	0	inc	S	23.620	2	37.779	2	4.92	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-21	09:00:00	0	inc	F	15.770	2	37.818	2	5.95	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-21	09:00:00	0	inc	S	24.363	2	37.764	2	4.99	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-28	09:00:00	0	inc	F	15.012	2	37.845	2	5.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-08-28	09:00:00	0	inc	S	24.202	2	37.706	2	4.92	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-04	09:00:00	0	inc	F	15.777	2	38.166	2	5.98	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-04	09:00:00	0	inc	S	23.600	2	37.666	2	5.07	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-11	09:00:00	0	inc	F	16.157	2	38.025	2	5.95	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-11	09:00:00	0	inc	S	23.190	2	37.830	2	5.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-19	09:00:00	0	inc	F	16.846	2	999999.000	5	6.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-19	09:00:00	0	inc	S	23.231	2	999999.000	5	4.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-26	09:00:00	0	inc	F	16.180	2	999999.000	5	6.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-09-26	09:00:00	0	inc	S	22.161	2	999999.000	5	4.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-02	09:00:00	0	inc	F	15.605	2	37.794	2	5.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-02	09:00:00	0	inc	S	21.635	2	37.854	2	5.07	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-09	09:00:00	0	inc	F	16.976	2	37.769	2	5.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-09	09:00:00	0	inc	S	21.015	2	37.866	2	4.90	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-16	09:00:00	0	inc	F	17.632	2	37.858	2	5.49	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-16	09:00:00	0	inc	S	20.562	2	37.770	2	5.08	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-25	09:00:00	0	inc	F	19.630	2	37.732	2	5.28	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-25	09:00:00	0	inc	S	19.679	2	37.730	2	5.01	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-30	09:00:00	0	inc	F	18.606	2	37.735	2	5.28	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-10-30	09:00:00	0	inc	S	19.487	2	37.753	2	5.01	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-06	09:00:00	0	inc	F	18.117	2	37.819	2	5.17	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-06	09:00:00	0	inc	S	18.735	2	37.794	2	5.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-13	09:00:00	0	inc	F	17.863	2	37.840	2	5.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-13	09:00:00	0	inc	S	17.800	2	37.790	2	5.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-20	09:00:00	0	inc	F	17.647	2	37.736	2	5.15	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-20	09:00:00	0	inc	S	17.647	2	37.739	2	5.08	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-27	09:00:00	0	inc	F	17.530	2	37.711	2	5.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-11-27	09:00:00	0	inc	S	17.537	2	37.625	2	5.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-04	09:00:00	0	inc	F	17.365	2	37.821	2	5.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-04	09:00:00	0	inc	S	17.209	2	37.685	2	5.04	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-13	09:00:00	0	inc	F	15.953	2	37.849	2	5.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-13	09:00:00	0	inc	S	15.969	2	37.827	2	5.38	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-18	09:00:00	0	inc	F	15.834	2	37.863	2	5.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-18	09:00:00	0	inc	S	15.824	2	37.860	2	5.38	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-23	09:00:00	0	inc	F	15.648	2	37.914	2	5.29	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-23	09:00:00	0	inc	S	15.617	2	37.890	2	5.34	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-30	09:00:00	0	inc	F	15.451	2	37.862	2	5.37	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2002-12-30	09:00:00	0	inc	S	15.314	2	37.786	2	5.34	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-09	09:00:00	0	inc	F	14.930	2	37.943	2	5.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-09	09:00:00	0	inc	S	14.866	2	37.939	2	5.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-15	09:00:00	0	inc	F	14.527	2	37.925	2	5.40	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-15	09:00:00	0	inc	S	14.512	2	37.917	2	5.34	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-23	09:00:00	0	inc	F	14.086	2	37.880	2	5.56	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-23	09:00:00	0	inc	S	13.948	2	37.843	2	5.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-30	09:00:00	0	inc	F	13.930	2	37.919	2	5.44	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-01-30	09:00:00	0	inc	S	13.941	2	37.919	2	5.38	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-05	09:00:00	0	inc	F	13.583	2	37.978	2	5.52	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-05	09:00:00	0	inc	S	13.658	2	37.962	2	5.42	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-12	09:00:00	0	inc	F	13.454	2	37.983	2	5.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-12	09:00:00	0	inc	S	13.447	2	37.981	2	5.58	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-19	09:00:00	0	inc	F	13.244	2	38.117	2	5.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-19	09:00:00	0	inc	S	13.252	2	38.118	2	5.38	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-28	09:00:00	0	inc	F	13.111	2	38.124	2	5.48	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-02-28	09:00:00	0	inc	S	13.128	2	38.121	2	5.42	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-05	09:00:00	0	inc	F	13.152	2	38.114	2	5.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-05	09:00:00	0	inc	S	13.296	2	38.112	2	5.66	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-12	09:00:00	0	inc	F	13.192	2	38.128	2	5.60	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-12	09:00:00	0	inc	S	13.663	2	38.093	2	5.92	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-19	09:00:00	0	inc	F	13.325	2	38.143	2	5.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-19	09:00:00	0	inc	S	13.520	2	38.121	2	5.70	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-26	09:00:00	0	inc	F	13.451	2	38.136	2	5.69	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-03-26	09:00:00	0	inc	S	14.070	2	38.071	2	5.91	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-02	09:00:00	0	inc	F	13.569	2	38.130	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-02	09:00:00	0	inc	S	13.619	2	38.126	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-10	09:00:00	0	inc	F	13.473	2	38.118	2	5.67	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-10	09:00:00	0	inc	S	13.370	2	38.000	2	5.65	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-16	09:00:00	0	inc	F	13.618	2	38.046	2	5.80	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-16	09:00:00	0	inc	S	13.777	2	38.019	2	5.86	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-24	09:00:00	0	inc	F	13.632	2	38.079	2	5.70	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-24	09:00:00	0	inc	S	14.648	2	37.959	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-30	09:00:00	0	inc	F	14.499	2	37.944	2	5.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-04-30	09:00:00	0	inc	S	15.822	2	37.842	2	5.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-07	09:00:00	0	inc	F	16.351	2	37.870	2	5.76	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-07	09:00:00	0	inc	S	16.742	2	37.852	2	5.42	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-14	09:00:00	0	inc	F	14.146	2	38.055	2	5.78	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-14	09:00:00	0	inc	S	19.430	2	37.463	2	5.32	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-21	09:00:00	0	inc	F	14.145	2	38.039	2	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-21	09:00:00	0	inc	S	19.268	2	37.669	2	5.47	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-27	09:00:00	0	inc	F	14.303	2	38.057	2	5.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-05-27	09:00:00	0	inc	S	18.700	2	37.835	2	5.38	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-04	09:00:00	0	inc	F	14.151	2	38.057	2	5.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-04	09:00:00	0	inc	S	21.096	2	37.634	2	5.44	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-11	09:00:00	0	inc	F	14.186	2	38.052	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-11	09:00:00	0	inc	S	23.929	2	37.779	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-18	09:00:00	0	inc	F	14.428	2	38.002	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-18	09:00:00	0	inc	S	25.379	2	37.721	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-25	09:00:00	0	inc	F	14.287	2	38.027	2	6.12	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-06-25	09:00:00	0	inc	S	25.930	2	37.955	2	5.19	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-04	09:00:00	0	inc	F	14.283	2	38.050	2	6.16	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-04	09:00:00	0	inc	S	18.681	2	37.938	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-09	09:00:00	0	inc	F	14.367	2	38.053	2	5.86	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-09	09:00:00	0	inc	S	25.675	2	38.136	2	4.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-16	09:00:00	0	inc	F	14.897	2	38.026	2	5.96	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-16	09:00:00	0	inc	S	26.454	2	38.139	2	4.91	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-23	09:00:00	0	inc	F	14.473	2	38.050	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-23	09:00:00	0	inc	S	26.850	2	38.083	2	4.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-30	09:00:00	0	inc	F	14.372	2	38.075	2	5.83	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-07-30	09:00:00	0	inc	S	26.869	2	38.135	2	4.84	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-06	09:00:00	0	inc	F	14.715	2	38.053	2	5.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-06	09:00:00	0	inc	S	27.003	2	38.124	2	4.75	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-13	09:00:00	0	inc	F	15.242	2	38.001	2	5.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-13	09:00:00	0	inc	S	27.718	2	38.182	2	4.79	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-20	09:00:00	0	inc	F	15.274	2	37.978	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-20	09:00:00	0	inc	S	27.972	2	38.204	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-27	09:00:00	0	inc	F	14.990	2	37.991	2	5.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-08-27	09:00:00	0	inc	S	27.608	2	38.175	2	4.53	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-03	09:00:00	0	inc	F	14.978	2	38.016	2	6.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-03	09:00:00	0	inc	S	24.788	2	38.174	2	4.97	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-10	09:00:00	0	inc	F	14.922	2	38.016	2	6.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-10	09:00:00	0	inc	S	23.398	2	38.186	2	5.02	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-18	09:00:00	0	inc	F	15.064	2	38.005	2	6.13	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-18	09:00:00	0	inc	S	23.071	2	38.211	2	5.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-23	09:00:00	0	inc	F	15.574	2	37.996	2	6.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-23	09:00:00	0	inc	S	22.816	2	38.201	2	5.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-30	09:00:00	0	inc	F	16.166	2	37.927	2	6.05	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-09-30	09:00:00	0	inc	S	22.356	2	38.210	2	5.03	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-09	09:00:00	0	inc	F	16.149	2	38.011	2	5.82	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-09	09:00:00	0	inc	S	20.286	2	38.164	2	5.46	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-14	09:00:00	0	inc	F	15.804	2	37.992	2	5.88	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-14	09:00:00	0	inc	S	20.852	2	38.219	2	4.93	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-22	09:00:00	0	inc	F	17.095	2	38.137	2	5.54	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-22	09:00:00	0	inc	S	18.190	2	38.130	2	5.09	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-28	09:00:00	0	inc	F	17.841	2	38.169	2	5.56	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-10-28	09:00:00	0	inc	S	17.945	2	38.170	2	5.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-04	09:00:00	0	inc	F	17.112	2	38.039	2	5.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-04	09:00:00	0	inc	S	17.058	2	37.975	2	5.43	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-12	09:00:00	0	inc	F	16.859	2	38.067	2	5.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-12	09:00:00	0	inc	S	16.834	2	38.058	2	4.33	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-18	09:00:00	0	inc	F	16.693	2	38.071	2	5.32	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-18	09:00:00	0	inc	S	16.589	2	38.015	2	5.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-25	09:00:00	0	inc	F	16.804	2	38.026	2	5.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-11-25	09:00:00	0	inc	S	16.770	2	38.013	2	5.21	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-05	09:00:00	0	inc	F	16.555	2	37.973	2	5.39	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-05	09:00:00	0	inc	S	16.496	2	37.965	2	4.87	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-08	09:00:00	0	inc	F	16.509	2	37.994	2	5.36	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-08	09:00:00	0	inc	S	16.498	2	37.996	2	5.11	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-17	09:00:00	0	inc	F	16.045	2	37.996	2	5.36	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-17	09:00:00	0	inc	S	16.038	2	37.983	2	4.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-22	09:00:00	0	inc	F	15.738	2	38.020	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-22	09:00:00	0	inc	S	15.756	2	38.010	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-29	09:00:00	0	inc	F	14.989	2	38.083	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2003-12-29	09:00:00	0	inc	S	15.091	2	31.012	3	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-06	09:00:00	0	inc	F	14.717	2	38.043	2	5.44	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-06	09:00:00	0	inc	S	14.663	2	37.986	2	5.33	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-16	09:00:00	0	inc	F	14.328	2	38.052	2	5.57	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-16	09:00:00	0	inc	S	14.301	2	38.028	2	5.55	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-20	09:00:00	0	inc	F	14.070	2	38.064	2	5.74	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-20	09:00:00	0	inc	S	14.053	2	38.056	2	5.72	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-30	09:00:00	0	inc	F	13.718	2	38.072	2	5.57	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-01-30	09:00:00	0	inc	S	13.710	2	38.064	2	5.41	2
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-03	09:00:00	0	inc	F	13.606	2	38.104	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-03	09:00:00	0	inc	S	13.578	2	38.079	2	999999.00	9
Point B (Somlit Id:12)	43:41:00 N	7:19:00 E	2004-02-10	09:00:00	0	inc	F	13.375	2	38.130	2	5.46	2
